molecule,noise_spectral_norm,trial,lambda_min_S,dF_tilde_norm,dF_loose_norm,loose_over_sharp,delta0_Ha,sin_theta_obs,dk_bound_sharp,dk_bound_loose,dk_sharp_holds,dk_sharp_tightness,deps_obs_Ha,weyl_sharp,weyl_loose,weyl_sharp_holds,weyl_sharp_tightness,s_B
methanol,0.01,15,0.011473472096710347,0.10309821189070904,0.8715757458343567,8.453839594796124,0.03759885551396924,0.2512936114833209,inf,inf,True,inf,0.005920900709352028,0.10309821189070904,0.8715757458343567,True,17.412589224451278,0.13560720845555366
methanol,0.01,16,0.011473472096710347,0.11802961040118906,0.8715757458343567,7.384382129804744,0.03759885551396924,0.19950921336582791,inf,inf,True,inf,0.007675338792978992,0.11802961040118906,0.8715757458343567,True,15.377772054721092,0.10380368249652182
methanol,0.01,17,0.011473472096710347,0.18720704021639706,0.8715757458343567,4.6556782524144475,0.03759885551396924,0.15950318108839087,inf,inf,True,inf,0.010337530473918222,0.18720704021639706,0.8715757458343567,True,18.109454737640082,0.09689029014006995
methanol,0.01,18,0.011473472096710347,0.12415636828972479,0.8715757458343567,7.0199842170036195,0.03759885551396924,0.30812200247538535,inf,inf,True,inf,0.010558148766280376,0.12415636828972479,0.8715757458343567,True,11.759293322920751,0.15516629511568691
methanol,0.01,19,0.011473472096710347,0.13169416611174534,0.8715757458343567,6.618180376303123,0.03759885551396924,0.13041165891983933,inf,inf,True,inf,0.017593587580484835,0.13169416611174534,0.8715757458343567,True,7.485350302164817,0.07055754976692577
ethylene,1e-05,0,0.004047334836284616,0.00040766184703323855,0.0024707617245673277,6.06081177953814,0.021316445580785173,0.0002393169898800175,0.0194971573776992,0.1311049120540212,True,81.47000924369881,8.770971597266142e-06,0.00040766184703323855,0.0024707617245673277,True,46.47852777910081,0.00012090291595840515
ethylene,1e-05,1,0.004047334836284616,0.0003158836546256449,0.0024707617245673277,7.821746039678559,0.021316445580785173,0.0005246925988343588,0.015041676300678495,0.1311049120540212,True,28.667597625913967,7.473716339342906e-06,0.0003158836546256449,0.0024707617245673277,True,42.26594110386287,0.0002626206531665102
ethylene,1e-05,2,0.004047334836284616,0.00032638144027463965,0.0024707617245673277,7.570166129815041,0.021316445580785173,0.00043486500401054053,0.015549330296934538,0.1311049120540212,True,35.75668346160512,4.4776034523186237e-07,0.00032638144027463965,0.0024707617245673277,True,728.9199317229188,0.00021769706827553525
ethylene,1e-05,3,0.004047334836284616,0.00037942570829714643,0.0024707617245673277,6.511845851605701,0.021316445580785173,0.0005253036136545474,0.01812224044338445,0.1311049120540212,True,34.49860227937073,4.5072441734600455e-06,0.00037942570829714643,0.0024707617245673277,True,84.18130762280741,0.0002632021219640985
ethylene,1e-05,4,0.004047334836284616,0.0005202425293289225,0.0024707617245673277,4.749249792696577,0.021316445580785173,0.00020603710355265685,0.025016226666073667,0.1311049120540212,True,121.41612474027173,5.7493467967434375e-06,0.0005202425293289225,0.0024707617245673277,True,90.48724102424988,0.00010420066756141032
ethylene,1e-05,5,0.004047334836284616,0.0002470242993949987,0.0024707617245673277,10.002099917370927,0.021316445580785173,0.00043763571705569593,0.0117243039614565,0.1311049120540212,True,26.79009848724116,4.785611923130428e-06,0.0002470242993949987,0.0024707617245673277,True,51.61812185418743,0.0002197862862764435
ethylene,1e-05,6,0.004047334836284616,0.0006464449313158895,0.0024707617245673277,3.822076104050964,0.021316445580785173,0.00028242740851214937,0.03127454818597151,0.1311049120540212,True,110.7348197922021,1.5911241879745797e-05,0.0006464449313158895,0.0024707617245673277,True,40.628188308719075,0.00014351461634618356
ethylene,1e-05,7,0.004047334836284616,0.00037075611888131194,0.0024707617245673277,6.664115839874456,0.021316445580785173,0.00020693309828738902,0.017700831455352437,0.1311049120540212,True,85.53890896066078,2.405748557171572e-06,0.00037075611888131194,0.0024707617245673277,True,154.11258079157213,0.00010468961679054317
ethylene,1e-05,8,0.004047334836284616,0.00039938301602237424,0.0024707617245673277,6.186446657583733,0.021316445580785173,0.0003343902045861055,0.019093647341055474,0.1311049120540212,True,57.09990029369673,1.3989336838660105e-05,0.00039938301602237424,0.0024707617245673277,True,28.549102836573564,0.00016858975556764198
ethylene,1e-05,9,0.004047334836284616,0.00021511893931406892,0.0024707617245673277,11.485561115379385,0.021316445580785173,0.0005187801556487463,0.010194569420639595,0.1311049120540212,True,19.651039673811454,2.2810570735332103e-06,0.00021511893931406892,0.0024707617245673277,True,94.30668868835603,0.0002602531270617139
ethylene,1e-05,10,0.004047334836284616,0.0005237871787808865,0.0024707617245673277,4.717109972638162,0.021316445580785173,0.00026147606176619797,0.025190967343088587,0.1311049120540212,True,96.34139038553135,6.878244661515098e-06,0.0005237871787808865,0.0024707617245673277,True,76.15128634658218,0.00013128769652897383
ethylene,1e-05,11,0.004047334836284616,0.0004452997808591623,0.0024707617245673277,5.548535684882294,0.021316445580785173,0.00026187479823530435,0.021335665282964048,0.1311049120540212,True,81.47277029610598,2.3270346166365252e-05,0.0004452997808591623,0.0024707617245673277,True,19.135932816624557,0.00013462768136064625
ethylene,1e-05,12,0.004047334836284616,0.00018523359912517315,0.0024707617245673277,13.338626125261918,0.021316445580785173,0.0005501995364299175,0.008765876717622223,0.1311049120540212,True,15.932177577795521,1.030611481404875e-05,0.00018523359912517315,0.0024707617245673277,True,17.973174418033118,0.00027648902318509316
ethylene,1e-05,13,0.004047334836284616,0.00019304288478082945,0.0024707617245673277,12.799030264039507,0.021316445580785173,0.00019888123326754404,0.009138815727702101,0.1311049120540212,True,45.951121569163604,2.134747466228659e-06,0.00019304288478082945,0.0024707617245673277,True,90.42890919639675,0.00010230300923063335
ethylene,1e-05,14,0.004047334836284616,0.00023055124255288827,0.0024707617245673277,10.716757356016144,0.021316445580785173,0.0001817397734642565,0.010933908652613324,0.1311049120540212,True,60.16244239879467,4.267221267673094e-06,0.00023055124255288827,0.0024707617245673277,True,54.02842460958378,9.370830721330578e-05
ethylene,1e-05,15,0.004047334836284616,0.00022703595905979664,0.0024707617245673277,10.882688957287948,0.021316445580785173,0.000463156102329714,0.010765401361729645,0.1311049120540212,True,23.243570164743108,3.494511222140728e-06,0.00022703595905979664,0.0024707617245673277,True,64.9693031807507,0.0002320760539173291
ethylene,1e-05,16,0.004047334836284616,0.00046207331926696743,0.0024707617245673277,5.34712051430916,0.021316445580785173,0.00016413835153766278,0.022157143522349702,0.1311049120540212,True,134.99065462020056,2.39479734094189e-05,0.00046207331926696743,0.0024707617245673277,True,19.29488192454861,8.346306993477065e-05
ethylene,1e-05,17,0.004047334836284616,0.00023900417582004187,0.0024707617245673277,10.337734544134857,0.021316445580785173,0.00022191477275529463,0.011339335321968472,0.1311049120540212,True,51.09770377690157,5.388179621201861e-06,0.00023900417582004187,0.0024707617245673277,True,44.357128496531224,0.00011279296238111158
ethylene,1e-05,18,0.004047334836284616,0.00016086202625798413,0.0024707617245673277,15.359508903641547,0.021316445580785173,0.0005171306768564655,0.007603762186156309,0.1311049120540212,True,14.703753860393793,5.042734770921431e-06,0.00016086202625798413,0.0024707617245673277,True,31.899759468926163,0.00025901371899108005
ethylene,1e-05,19,0.004047334836284616,0.0004047749863433542,0.0024707617245673277,6.104037571312474,0.021316445580785173,0.0002941891593322516,0.019356415572600913,0.1311049120540212,True,65.79581523852193,2.302922686936437e-06,0.0004047749863433542,0.0024707617245673277,True,175.76577304982118,0.0001488443169407411
ethylene,0.0001,0,0.004047334836284616,0.002271159111248692,0.024707617245673278,10.87885790268958,0.021316445580785173,0.005412526982921119,0.11925045679315356,inf,True,22.032307121875,9.71132634385169e-05,0.002271159111248692,0.024707617245673278,True,23.386703636898982,0.002725078715570332
ethylene,0.0001,1,0.004047334836284616,0.0037195148042770835,0.024707617245673278,6.642698993229413,0.021316445580785173,0.004087482502732671,0.21137292926347345,inf,True,51.7122529875445,0.00021945845854468016,0.0037195148042770835,0.024707617245673278,True,16.94860534855993,0.0020655276276437423
ethylene,0.0001,2,0.004047334836284616,0.0032153482556783034,0.024707617245673278,7.684274075767575,0.021316445580785173,0.002432151732833064,0.1776327809264083,inf,True,73.03523810971069,1.435489109534449e-05,0.0032153482556783034,0.024707617245673278,True,223.98973522837034,0.0012558481503410933
ethylene,0.0001,3,0.004047334836284616,0.0027649835096920632,0.024707617245673278,8.935900398344499,0.021316445580785173,0.0019146517559001767,0.14904396748332097,inf,True,77.84390400187824,1.2397077591250194e-05,0.0027649835096920632,0.024707617245673278,True,223.03510559969206,0.0010496392828115689
ethylene,0.0001,4,0.004047334836284616,0.006805852714947737,0.024707617245673278,3.6303485074556177,0.021316445580785173,0.0014626474466975059,0.46902650896993225,inf,True,320.66955713008053,0.00021112018861002557,0.006805852714947737,0.024707617245673278,True,32.23686355983363,0.0007433236223374481
ethylene,0.0001,5,0.004047334836284616,0.002965521392864678,0.024707617245673278,8.33162670993442,0.021316445580785173,0.005019746517993526,0.16160065632098974,inf,True,32.19299136753705,7.237965146095204e-05,0.002965521392864678,0.024707617245673278,True,40.97175563859327,0.002512105168445352
ethylene,0.0001,6,0.004047334836284616,0.0019990347922595906,0.024707617245673278,12.359773497361319,0.021316445580785173,0.0025267080250380926,0.10348357831925407,inf,True,40.95589094339223,5.771675454552261e-05,0.0019990347922595906,0.024707617245673278,True,34.6352598651905,0.001279296629474106
ethylene,0.0001,7,0.004047334836284616,0.0025553685918744515,0.024707617245673278,9.668905426887706,0.021316445580785173,0.002066745321286058,0.1362058581916633,inf,True,65.90355221266813,1.8794617566752006e-05,0.0025553685918744515,0.024707617245673278,True,135.9627873671099,0.0010382784002987639
ethylene,0.0001,8,0.004047334836284616,0.006907167443398711,0.024707617245673278,3.5770983472084117,0.021316445580785173,0.004556034415239344,0.4793555497743709,inf,True,105.21332941888866,1.2964434500634114e-05,0.006907167443398711,0.024707617245673278,True,532.7781511072363,0.0022944434489547663
ethylene,0.0001,9,0.004047334836284616,0.004535422541396002,0.024707617245673278,5.447699088709005,0.021316445580785173,0.004392609494151331,0.2702709203574927,inf,True,61.528556252804364,9.29028951856814e-05,0.004535422541396002,0.024707617245673278,True,48.81895803495929,0.002206580175343174
ethylene,0.0001,10,0.004047334836284616,0.003929231343169774,0.024707617245673278,6.2881553891253565,0.021316445580785173,0.006683617593975158,0.22598394943965766,inf,True,33.811621664795325,0.00011396365134214159,0.003929231343169774,0.024707617245673278,True,34.477934823037906,0.0033434760729569774
ethylene,0.0001,11,0.004047334836284616,0.004045366087829388,0.024707617245673278,6.107634441294925,0.021316445580785173,0.0026020736686103254,0.23422774989133355,inf,True,90.01580267188447,6.826222365974299e-06,0.004045366087829388,0.024707617245673278,True,592.6214926712246,0.001310179923182153
ethylene,0.0001,12,0.004047334836284616,0.0025597122892172756,0.024707617245673278,9.652497802098111,0.021316445580785173,0.0025344151138809168,0.13646898153464684,inf,True,53.84634142497425,7.58821294580686e-05,0.0025597122892172756,0.024707617245673278,True,33.73274191826333,0.0012926192174225074
ethylene,0.0001,13,0.004047334836284616,0.003235555477692367,0.024707617245673278,7.636282986343667,0.021316445580785173,0.004381310985044997,0.1789489045751632,inf,True,40.84368929436433,0.00010154047929311627,0.003235555477692367,0.024707617245673278,True,31.86468588898728,0.002203534562161776
ethylene,0.0001,14,0.004047334836284616,0.0017158827830773004,0.024707617245673278,14.399361943222086,0.021316445580785173,0.004672163448174011,0.0875425262420505,inf,True,18.737042745425384,0.00016221102089319928,0.0017158827830773004,0.024707617245673278,True,10.57809003129971,0.0023407282712778134
ethylene,0.0001,15,0.004047334836284616,0.00197937088937973,0.024707617245673278,12.482560685438715,0.021316445580785173,0.002279002642674093,0.10236144406369187,inf,True,44.91501771300491,1.7533916809309158e-05,0.00197937088937973,0.024707617245673278,True,112.88811911830427,0.00114905203314354
ethylene,0.0001,16,0.004047334836284616,0.002404965649873489,0.024707617245673278,10.273584259705746,0.021316445580785173,0.0022914406038520452,0.12716961647948355,inf,True,55.49767088254612,8.202686248003077e-05,0.002404965649873489,0.024707617245673278,True,29.31924466157622,0.001156381386414611
ethylene,0.0001,17,0.004047334836284616,0.002710065877308939,0.024707617245673278,9.116980311271115,0.021316445580785173,0.004901361601123269,0.145652508467438,inf,True,29.716744105160103,6.1132903742947e-05,0.002710065877308939,0.024707617245673278,True,44.330723904499685,0.002459283404647215
ethylene,0.0001,18,0.004047334836284616,0.0069294362869717924,0.024707617245673278,3.565602773796577,0.021316445580785173,0.002044793565235233,0.4816453611350309,inf,True,235.54718154623228,0.00011439158567395913,0.0069294362869717924,0.024707617245673278,True,60.57645102256202,0.0010457065353362456
ethylene,0.0001,19,0.004047334836284616,0.0036731879221613153,0.024707617245673278,6.726477863167763,0.021316445580785173,0.001759824857656818,0.2081921600439755,inf,True,118.30277265271751,2.1682656856220756e-05,0.0036731879221613153,0.024707617245673278,True,169.4067266072828,0.0008914299311592007
ethylene,0.001,0,0.004047334836284616,0.01701433242761185,0.24707617245673277,14.521649527416262,0.021316445580785173,0.025822154808308278,3.9548779452864316,inf,True,153.15832372029425,0.0007035027629639506,0.01701433242761185,0.24707617245673277,True,24.18516788182637,0.013111922643562257
ethylene,0.001,1,0.004047334836284616,0.03098513478659484,0.24707617245673277,7.974022838965536,0.021316445580785173,0.05153121310122027,inf,inf,True,inf,0.0007999718279681906,0.03098513478659484,0.24707617245673277,True,38.73278245971795,0.025833852803553492
ethylene,0.001,2,0.004047334836284616,0.06141376165093394,0.24707617245673277,4.023140185762833,0.021316445580785173,0.0401663646364211,inf,inf,True,inf,0.0009731300679187982,0.06141376165093394,0.24707617245673277,True,63.10950989550407,0.02015420757946529
ethylene,0.001,3,0.004047334836284616,0.022914750744011662,0.24707617245673277,10.78240715846763,0.021316445580785173,0.02815380464960024,inf,inf,True,inf,0.0003166275269762403,0.022914750744011662,0.24707617245673277,True,72.37131579444507,0.014165263306549877
ethylene,0.001,4,0.004047334836284616,0.032009082076855294,0.24707617245673277,7.718939639177762,0.021316445580785173,0.02709608090238931,inf,inf,True,inf,0.0018606070447445139,0.032009082076855294,0.24707617245673277,True,17.20356921536356,0.013960916734507464
ethylene,0.001,5,0.004047334836284616,0.030624903580810686,0.24707617245673277,8.067818786915257,0.021316445580785173,0.06165555813176219,inf,inf,True,inf,0.00017553093614118553,0.030624903580810686,0.24707617245673277,True,174.47012050444502,0.030990926302979335
ethylene,0.001,6,0.004047334836284616,0.014511537857655521,0.24707617245673277,17.02618804983432,0.021316445580785173,0.027385760895301474,2.1325106008904857,inf,True,77.8693208139547,0.00034346653055604415,0.014511537857655521,0.24707617245673277,True,42.250224015022745,0.013860682626998001
ethylene,0.001,7,0.004047334836284616,0.03251239072822809,0.24707617245673277,7.599446454800844,0.021316445580785173,0.05470664315808068,inf,inf,True,inf,5.60108654953928e-05,0.03251239072822809,0.24707617245673277,True,580.4657799994612,0.027437748156905865
ethylene,0.001,8,0.004047334836284616,0.0205103709170578,0.24707617245673277,12.046401962006822,0.021316445580785173,0.02543031539596329,25.44475324682175,inf,True,1000.5677417143145,0.0010004897269864782,0.0205103709170578,0.24707617245673277,True,20.500331351563197,0.01280583422723032
ethylene,0.001,9,0.004047334836284616,0.05627960772257194,0.24707617245673277,4.390154488543787,0.021316445580785173,0.05112379858553458,inf,inf,True,inf,0.00022501800257539173,0.05627960772257194,0.24707617245673277,True,250.1115780890269,0.025653477817725485
ethylene,0.001,10,0.004047334836284616,0.06485023226427859,0.24707617245673277,3.809950463243438,0.021316445580785173,0.018197353423921692,inf,inf,True,inf,0.0013480642015167438,0.06485023226427859,0.24707617245673277,True,48.10618974327323,0.009230425315954544
ethylene,0.001,11,0.004047334836284616,0.02778097860998867,0.24707617245673277,8.893717385747397,0.021316445580785173,0.04961899860505689,inf,inf,True,inf,0.0011892012922495865,0.02778097860998867,0.24707617245673277,True,23.361039708791427,0.024868729690891923
ethylene,0.001,12,0.004047334836284616,0.0672957301709188,0.24707617245673277,3.6714985011560857,0.021316445580785173,0.055859615313857684,inf,inf,True,inf,0.0006577281073116559,0.0672957301709188,0.24707617245673277,True,102.31542399180395,0.02800377863903907
ethylene,0.001,13,0.004047334836284616,0.0576911697142658,0.24707617245673277,4.282738132723908,0.021316445580785173,0.04456023019717643,inf,inf,True,inf,0.00035523892109007305,0.0576911697142658,0.24707617245673277,True,162.40103853833585,0.02232924610219084
ethylene,0.001,14,0.004047334836284616,0.025741809460105267,0.24707617245673277,9.598244165378201,0.021316445580785173,0.021484438382716294,inf,inf,True,inf,0.0013460327838283048,0.025741809460105267,0.24707617245673277,True,19.124206905935807,0.010943075876137394
ethylene,0.001,15,0.004047334836284616,0.050747299469734025,0.24707617245673277,4.868755087235536,0.021316445580785173,0.05291658232890421,inf,inf,True,inf,0.0005663846816784945,0.050747299469734025,0.24707617245673277,True,89.598644015836,0.0265673434665101
ethylene,0.001,16,0.004047334836284616,0.032759296442930304,0.24707617245673277,7.542169682647553,0.021316445580785173,0.035249571874737345,inf,inf,True,inf,0.00023408614815209616,0.032759296442930304,0.24707617245673277,True,139.94547179120198,0.017662309337446173
ethylene,0.001,17,0.004047334836284616,0.06557473451607218,0.24707617245673277,3.7678562373161437,0.021316445580785173,0.02920608840659494,inf,inf,True,inf,0.0006642411986507307,0.06557473451607218,0.24707617245673277,True,98.72126969732344,0.014777090770080702
ethylene,0.001,18,0.004047334836284616,0.042902014647608754,0.24707617245673277,5.759080884340339,0.021316445580785173,0.026800059170736912,inf,inf,True,inf,0.00031857323210225663,0.042902014647608754,0.24707617245673277,True,134.66923873201603,0.013743134997570518
ethylene,0.001,19,0.004047334836284616,0.024600678097819805,0.24707617245673277,10.043470000065954,0.021316445580785173,0.0385116540291974,inf,inf,True,inf,0.00024722564448230455,0.024600678097819805,0.24707617245673277,True,99.50698338489164,0.019318767082900156
ethylene,0.01,0,0.004047334836284616,0.5359751852138868,2.4707617245673275,4.609843501581781,0.021316445580785173,0.2527734101927602,inf,inf,True,inf,0.002318748862407613,0.5359751852138868,2.4707617245673275,True,231.1484412578302,0.12696731447091222
ethylene,0.01,1,0.004047334836284616,0.24308508713769708,2.4707617245673275,10.164184704460084,0.021316445580785173,0.39274815135394003,inf,inf,True,inf,0.006615604545552378,0.24308508713769708,2.4707617245673275,True,36.74419857836294,0.19828933215962508
ethylene,0.01,2,0.004047334836284616,0.1358377302334411,2.4707617245673275,18.189068091179465,0.021316445580785173,0.2378949721505592,inf,inf,True,inf,0.011582567631761576,0.1358377302334411,2.4707617245673275,True,11.727773543143277,0.12006990410821576
ethylene,0.01,3,0.004047334836284616,0.21767579006666532,2.4707617245673275,11.350650082908315,0.021316445580785173,0.4327620018531004,inf,inf,True,inf,0.018444183742840528,0.21767579006666532,2.4707617245673275,True,11.801866274031262,0.21713049927759268
ethylene,0.01,4,0.004047334836284616,0.3765337590632553,2.4707617245673275,6.561859767140441,0.021316445580785173,0.3228176588357948,inf,inf,True,inf,0.001687393084393668,0.3765337590632553,2.4707617245673275,True,223.14525438425358,0.16300721610266547
ethylene,0.01,5,0.004047334836284616,0.18062333654131107,2.4707617245673275,13.679083621635069,0.021316445580785173,0.34347202375972047,inf,inf,True,inf,0.007069966113628104,0.18062333654131107,2.4707617245673275,True,25.54797769018165,0.17208379761516412
ethylene,0.01,6,0.004047334836284616,0.3413905963280543,2.4707617245673275,7.237345583453286,0.021316445580785173,0.9679618001301575,inf,inf,True,inf,0.002926818070618842,0.3413905963280543,2.4707617245673275,True,116.64223333699427,0.48470704274671617
ethylene,0.01,7,0.004047334836284616,0.37458190585093754,2.4707617245673275,6.596051987493895,0.021316445580785173,0.6097078227992793,inf,inf,True,inf,0.03543070914065195,0.37458190585093754,2.4707617245673275,True,10.572238460255807,0.30531323664283994
ethylene,0.01,8,0.004047334836284616,0.24888116984352557,2.4707617245673275,9.927475534291018,0.021316445580785173,0.398990900917866,inf,inf,True,inf,0.00903292254257354,0.24888116984352557,2.4707617245673275,True,27.552673973513077,0.20144313245126652
ethylene,0.01,9,0.004047334836284616,0.4602488505474043,2.4707617245673275,5.36831699118572,0.021316445580785173,0.5791169076473843,inf,inf,True,inf,0.006610835462736497,0.4602488505474043,2.4707617245673275,True,69.62037599357953,0.290188556417722
ethylene,0.01,10,0.004047334836284616,0.4397003446202467,2.4707617245673275,5.619194423650577,0.021316445580785173,0.5092800382851916,inf,inf,True,inf,0.012731996111123647,0.4397003446202467,2.4707617245673275,True,34.53506746173844,0.25535485271550157
ethylene,0.01,11,0.004047334836284616,0.3864419835912279,2.4707617245673275,6.3936161946132115,0.021316445580785173,0.9720528923921598,inf,inf,True,inf,0.04661547789797669,0.3864419835912279,2.4707617245673275,True,8.28999295978474,0.48632439181744663
ethylene,0.01,12,0.004047334836284616,0.3773665688789598,2.4707617245673275,6.547378406908703,0.021316445580785173,0.30178472882954344,inf,inf,True,inf,0.005335026368724086,0.3773665688789598,2.4707617245673275,True,70.73377764189196,0.15235762482673637
ethylene,0.01,13,0.004047334836284616,0.22344892154256957,2.4707617245673275,11.057389346569835,0.021316445580785173,0.11054215185552438,inf,inf,True,inf,0.01315163303163254,0.22344892154256957,2.4707617245673275,True,16.990203498312816,0.05779545686031917
ethylene,0.01,14,0.004047334836284616,0.33367170666512175,2.4707617245673275,7.404768445192218,0.021316445580785173,0.357177636523952,inf,inf,True,inf,0.0010066451536877574,0.33367170666512175,2.4707617245673275,True,331.4690439255028,0.17895673776540488
ethylene,0.01,15,0.004047334836284616,0.23694920766965522,2.4707617245673275,10.427389687717215,0.021316445580785173,0.5682027215420407,inf,inf,True,inf,0.017315878301843834,0.23694920766965522,2.4707617245673275,True,13.683926598422923,0.28477009201728753
ethylene,0.01,16,0.004047334836284616,0.2467076199109766,2.4707617245673275,10.014938839176883,0.021316445580785173,0.5696892813722072,inf,inf,True,inf,0.009048549821922464,0.2467076199109766,2.4707617245673275,True,27.264879429990348,0.28521469590588433
ethylene,0.01,17,0.004047334836284616,0.1657849989777427,2.4707617245673275,14.903409474937096,0.021316445580785173,0.5597773268514228,inf,inf,True,inf,0.0028296932728630597,0.1657849989777427,2.4707617245673275,True,58.58762169300521,0.28032948100185756
ethylene,0.01,18,0.004047334836284616,0.3857560352101227,2.4707617245673275,6.404985273196036,0.021316445580785173,0.9648676683443347,inf,inf,True,inf,0.021238826284809803,0.3857560352101227,2.4707617245673275,True,18.162775571360967,0.48306636150671123
ethylene,0.01,19,0.004047334836284616,0.22652675089383695,2.4707617245673275,10.907152090506361,0.021316445580785173,0.42552995514730496,inf,inf,True,inf,0.006630903093984425,0.22652675089383695,2.4707617245673275,True,34.162277397680974,0.21339828559511737
formamide,1e-05,0,0.008192935272569618,0.00021871683715629417,0.001220563774436316,5.580566134303168,0.03003638734327247,0.00017377199691760725,0.0073351416607622365,0.042357414200589985,True,42.21129866073957,1.4229422028860794e-06,0.00021871683715629417,0.001220563774436316,True,153.70746381172913,8.950056017691076e-05
formamide,1e-05,1,0.008192935272569618,0.00025489027939706133,0.001220563774436316,4.788585023028493,0.03003638734327247,6.220727067490072e-05,0.008558679197703601,0.042357414200589985,True,137.58326164849478,5.71793210278615e-06,0.00025489027939706133,0.001220563774436316,True,44.577353283516985,3.366197544645457e-05
formamide,1e-05,2,0.008192935272569618,0.00015070824003760358,0.001220563774436316,8.098852286588777,0.03003638734327247,0.00020010883991206603,0.005042824675892699,0.042357414200589985,True,25.200409327787174,7.562272760504307e-06,0.00015070824003760358,0.001220563774436316,True,19.92896114838805,0.00010193001613311757
formamide,1e-05,3,0.008192935272569618,0.0002286951178673712,0.001220563774436316,5.337078402977393,0.03003638734327247,0.0002083791722447551,0.007672352362537289,0.042357414200589985,True,36.81919013252248,6.660718473008864e-06,0.0002286951178673712,0.001220563774436316,True,34.33490227730074,0.00010519214348557676
formamide,1e-05,4,0.008192935272569618,0.0001579925034947489,0.001220563774436316,7.72545372367546,0.03003638734327247,0.00012877567166232764,0.005287851115897639,0.042357414200589985,True,41.06250076305803,1.0090578256294336e-06,0.0001579925034947489,0.001220563774436316,True,156.57428095976144,6.53371000934499e-05
formamide,1e-05,5,0.008192935272569618,0.00030025064743345755,0.001220563774436316,4.065149517144076,0.03003638734327247,7.015472228938114e-05,0.010097163949191548,0.042357414200589985,True,143.92707461005642,2.844637643301118e-06,0.00030025064743345755,0.001220563774436316,True,105.54969914727893,4.6292552789472966e-05
formamide,1e-05,6,0.008192935272569618,0.0001799342117355762,0.001220563774436316,6.783389121297319,0.03003638734327247,7.844853553113546e-05,0.006026643919920768,0.042357414200589985,True,76.82289897596434,1.6398323491456646e-06,0.0001799342117355762,0.001220563774436316,True,109.72719975265767,4.157501282152613e-05
formamide,1e-05,7,0.008192935272569618,0.00017278967812915986,0.001220563774436316,7.063869715203403,0.03003638734327247,0.00010960607333928477,0.005785963234122973,0.042357414200589985,True,52.78871013116734,9.727768650880098e-07,0.00017278967812915986,0.001220563774436316,True,177.62519271418643,5.6655198593618965e-05
formamide,1e-05,8,0.008192935272569618,0.00019658720376537387,0.001220563774436316,6.208765123354898,0.03003638734327247,9.511746419398366e-05,0.006588087146907451,0.042357414200589985,True,69.26264490684518,5.346391234388459e-06,0.00019658720376537387,0.001220563774436316,True,36.770074457123094,4.879432047694203e-05
formamide,1e-05,9,0.008192935272569618,0.00010432337937077642,0.001220563774436316,11.69981054868154,0.03003638734327247,7.245294873055403e-05,0.003485338648767798,0.042357414200589985,True,48.10485576963137,1.894325601103919e-06,0.00010432337937077642,0.001220563774436316,True,55.071514268709635,3.95211214232433e-05
formamide,1e-05,10,0.008192935272569618,0.00018527726138782831,0.001220563774436316,6.587768867553546,0.03003638734327247,8.998258510634192e-05,0.006206712610673234,0.042357414200589985,True,68.97682038516793,3.1529791454168454e-06,0.00018527726138782831,0.001220563774436316,True,58.76260287263441,5.3246427946862176e-05
formamide,1e-05,11,0.008192935272569618,0.0001471003699192802,0.001220563774436316,8.297489497178612,0.03003638734327247,0.00020306627876788108,0.004921508166133996,0.042357414200589985,True,24.235969635114174,3.181491275650039e-06,0.0001471003699192802,0.001220563774436316,True,46.23629523837836,0.00010427336879993147
formamide,1e-05,12,0.008192935272569618,0.0001295036971599185,0.001220563774436316,9.42493381427632,0.03003638734327247,4.172450195720208e-05,0.004330230414252875,0.042357414200589985,True,103.78147637794471,6.367468102924656e-07,0.0001295036971599185,0.001220563774436316,True,203.38334651481938,2.4023086691064158e-05
formamide,1e-05,13,0.008192935272569618,0.00026587005141751806,0.001220563774436316,4.590828368703936,0.03003638734327247,0.00024073541024642275,0.00893064936732754,0.042357414200589985,True,37.0973649376546,4.900552003313241e-06,0.00026587005141751806,0.001220563774436316,True,54.253082354347946,0.00012091402246126812
formamide,1e-05,14,0.008192935272569618,0.00015413446056870606,0.001220563774436316,7.918824706252142,0.03003638734327247,0.0001334565820060895,0.005158060243105736,0.042357414200589985,True,38.649725368137915,3.672633732763886e-06,0.00015413446056870606,0.001220563774436316,True,41.968372504358136,6.82450301854472e-05
formamide,1e-05,15,0.008192935272569618,0.0001172971825913599,0.001220563774436316,10.405738206760839,0.03003638734327247,8.443628696643667e-05,0.0039204795988585514,0.042357414200589985,True,46.431217426897724,1.3171757059435296e-06,0.0001172971825913599,0.001220563774436316,True,89.05203919422175,4.5594003132452e-05
formamide,1e-05,16,0.008192935272569618,0.00015776327944729015,0.001220563774436316,7.736678514242697,0.03003638734327247,0.00019923063326924342,0.005280138707535004,0.042357414200589985,True,26.50264480361984,2.9096955773411093e-06,0.00015776327944729015,0.001220563774436316,True,54.21985745720342,0.00010183961699907179
formamide,1e-05,17,0.008192935272569618,0.00017781123062429984,0.001220563774436316,6.864379545380149,0.03003638734327247,0.00014518464218238992,0.005955114200806734,0.042357414200589985,True,41.017521628255636,1.582450419486403e-06,0.00017781123062429984,0.001220563774436316,True,112.3644876545389,7.579404562686039e-05
